"participation","year","count"
"2050764","2022",1
"2050764","2023",1
"2050789","2017",0
"2050789","2018",1
"2050789","2019",2
"2050789","2020",1
"2050789","2021",1
"2050789","2022",1
"2050789","2023",1
"2050791","2017",0
"2050791","2018",0
"2050791","2019",1
"2050791","2020",0
"2050791","2021",0
"2050791","2022",0
"2050791","2023",0
"2050810","2017",1
"2050810","2018",0
"2050810","2019",1
"2050810","2020",0
"2050810","2021",0
"2050810","2022",0
"2050810","2023",0
"2050832","2017",1
"2050832","2018",0
"2050832","2019",1
"2050832","2020",0
"2050832","2021",0
"2050832","2022",0
"2050832","2023",0
"2050833","2017",0
"2050833","2018",1
"2050833","2019",1
"2050833","2020",1
"2050833","2021",1
"2050833","2022",1
"2050833","2023",0
"2050850","2017",0
"2050850","2018",1
"2050850","2019",1
"2050850","2020",0
"2050850","2021",0
"2050850","2022",0
"2050850","2023",0
"2050860","2017",1
"2050860","2018",1
"2050860","2019",1
"2050860","2020",1
"2050860","2021",1
"2050860","2022",0
"2050860","2023",2
"2050865","2017",0
"2050865","2018",0
"2050865","2019",1
"2050865","2020",0
"2050865","2021",0
"2050865","2022",0
"2050865","2023",0
"2050867","2017",0
"2050867","2018",1
"2050867","2019",3
"2050867","2020",2
"2050867","2021",4
"2050867","2022",3
"2050867","2023",3
"2050991","2017",0
"2050991","2018",2
"2050991","2019",1
"2050991","2020",0
"2050991","2021",0
"2050991","2022",0
"2050991","2023",0
"2051000","2017",1
"2051000","2018",1
"2051000","2019",1
"2051000","2020",1
"2051000","2021",0
"2051000","2022",0
"2051000","2023",0
"2051390","2017",0
"2051390","2018",1
"2051390","2019",0
"2051390","2020",0
"2051390","2021",0
"2051390","2022",0
"2051390","2023",0
"2051690","2017",0
"2051690","2018",1
"2051690","2019",0
"2051690","2020",1
"2051690","2021",0
"2051690","2022",0
"2051690","2023",0
"2051702","2017",0
"2051702","2018",4
"2051702","2019",1
"2051702","2020",2
"2051702","2021",1
"2051702","2022",0
"2051702","2023",1
"2051703","2017",0
"2051703","2018",1
"2051703","2019",0
"2051703","2020",0
"2051703","2021",0
"2051703","2022",0
"2051703","2023",0
"2052345","2017",1
"2052345","2018",1
"2052345","2019",1
"2052345","2020",1
"2052345","2021",1
"2052345","2022",0
"2052345","2023",2
"2052360","2017",1
"2052360","2018",1
"2052360","2019",1
"2052360","2020",1
"2052360","2021",1
"2052360","2022",1
"2052360","2023",2
"2052361","2017",0
"2052361","2018",1
"2052361","2019",1
"2052361","2020",1
"2052361","2021",1
"2052361","2022",1
"2052361","2023",2
"2053411","2017",0
"2053411","2018",0
"2053411","2019",0
"2053411","2020",0
"2053411","2021",0
"2053411","2022",0
"2053411","2023",1
"2053526","2017",0
"2053526","2018",1
"2053526","2019",1
"2053526","2020",1
"2053526","2021",1
"2053526","2022",1
"2053526","2023",2
"2054213","2017",0
"2054213","2018",1
"2054213","2019",0
"2054213","2020",0
"2054213","2021",0
"2054213","2022",0
"2054213","2023",0
"2054361","2017",0
"2054361","2018",2
"2054361","2019",1
"2054361","2020",0
"2054361","2021",0
"2054361","2022",0
"2054361","2023",0
"2054520","2017",0
"2054520","2018",1
"2054520","2019",0
"2054520","2020",0
"2054520","2021",0
"2054520","2022",0
"2054520","2023",0
"2054521","2017",0
"2054521","2018",0
"2054521","2019",1
"2054521","2020",0
"2054521","2021",0
"2054521","2022",0
"2054521","2023",0
"2054523","2017",0
"2054523","2018",1
"2054523","2019",0
"2054523","2020",0
"2054523","2021",0
"2054523","2022",0
"2054523","2023",0
"2054606","2017",1
"2054606","2018",1
"2054606","2019",1
"2054606","2020",0
"2054606","2021",1
"2054606","2022",0
"2054606","2023",0
"2054625","2017",0
"2054625","2018",5
"2054625","2019",3
"2054625","2020",1
"2054625","2021",0
"2054625","2022",0
"2054625","2023",0
"2054650","2017",0
"2054650","2018",0
"2054650","2019",1
"2054650","2020",0
"2054650","2021",0
"2054650","2022",0
"2054650","2023",0
"2055430","2017",0
"2055430","2018",1
"2055430","2019",0
"2055430","2020",0
"2055430","2021",0
"2055430","2022",0
"2055430","2023",0
"2055919","2017",0
"2055919","2018",0
"2055919","2019",0
"2055919","2020",1
"2055919","2021",0
"2055919","2022",0
"2055919","2023",1
"2055995","2017",0
"2055995","2018",0
"2055995","2019",0
"2055995","2020",0
"2055995","2021",0
"2055995","2022",1
"2055995","2023",0
"2056350","2017",0
"2056350","2018",1
"2056350","2019",1
"2056350","2020",1
"2056350","2021",2
"2056350","2022",1
"2056350","2023",0
"2056382","2017",0
"2056382","2018",1
"2056382","2019",1
"2056382","2020",1
"2056382","2021",1
"2056382","2022",0
"2056382","2023",0
"2056392","2017",0
"2056392","2018",0
"2056392","2019",1
"2056392","2020",0
"2056392","2021",0
"2056392","2022",0
"2056392","2023",0
"2056547","2017",1
"2056547","2018",1
"2056547","2019",1
"2056547","2020",1
"2056547","2021",1
"2056547","2022",1
"2056547","2023",1
"2056723","2017",0
"2056723","2018",1
"2056723","2019",1
"2056723","2020",1
"2056723","2021",0
"2056723","2022",0
"2056723","2023",0
"2056946","2017",0
"2056946","2018",2
"2056946","2019",1
"2056946","2020",1
"2056946","2021",0
"2056946","2022",0
"2056946","2023",0
"2057066","2017",0
"2057066","2018",1
"2057066","2019",0
"2057066","2020",0
"2057066","2021",0
"2057066","2022",0
"2057066","2023",0
"2058764","2017",0
"2058764","2018",1
"2058764","2019",1
"2058764","2020",0
"2058764","2021",0
"2058764","2022",1
"2058764","2023",1
"2058971","2017",0
"2058971","2018",1
"2058971","2019",0
"2058971","2020",0
"2058971","2021",1
"2058971","2022",0
"2058971","2023",0
"2059341","2017",0
"2059341","2018",1
"2059341","2019",1
"2059341","2020",0
"2059341","2021",1
"2059341","2022",0
"2059341","2023",0
"2059699","2017",0
"2059699","2018",0
"2059699","2019",1
"2059699","2020",1
"2059699","2021",0
"2059699","2022",0
"2059699","2023",0
"2059843","2017",0
"2059843","2018",0
"2059843","2019",1
"2059843","2020",1
"2059843","2021",0
"2059843","2022",0
"2059843","2023",1
"2060015","2017",1
"2060015","2018",0
"2060015","2019",0
"2060015","2020",0
"2060015","2021",0
"2060015","2022",0
"2060015","2023",0
"2060019","2017",0
"2060019","2018",1
"2060019","2019",0
"2060019","2020",0
"2060019","2021",0
"2060019","2022",0
"2060019","2023",0
"2060020","2017",0
"2060020","2018",0
"2060020","2019",1
"2060020","2020",0
"2060020","2021",1
"2060020","2022",0
"2060020","2023",0
"2060032","2017",0
"2060032","2018",1
"2060032","2019",0
"2060032","2020",1
"2060032","2021",2
"2060032","2022",0
"2060032","2023",0
"2060033","2017",0
"2060033","2018",0
"2060033","2019",1
"2060033","2020",1
"2060033","2021",1
"2060033","2022",0
"2060033","2023",0
"2060062","2017",0
"2060062","2018",1
"2060062","2019",0
"2060062","2020",1
"2060062","2021",0
"2060062","2022",0
"2060062","2023",0
"2060070","2017",0
"2060070","2018",0
"2060070","2019",0
"2060070","2020",0
"2060070","2021",0
"2060070","2022",0
"2060070","2023",1
"2060084","2017",0
"2060084","2018",1
"2060084","2019",0
"2060084","2020",0
"2060084","2021",0
"2060084","2022",0
"2060084","2023",0
"2060096","2017",0
"2060096","2018",1
"2060096","2019",0
"2060096","2020",0
"2060096","2021",0
"2060096","2022",0
"2060096","2023",0
"2060105","2017",1
"2060105","2018",0
"2060105","2019",0
"2060105","2020",1
"2060105","2021",0
"2060105","2022",0
"2060105","2023",0
"2060130","2017",0
"2060130","2018",2
"2060130","2019",1
"2060130","2020",0
"2060130","2021",0
"2060130","2022",0
"2060130","2023",0
"2060144","2017",0
"2060144","2018",1
"2060144","2019",1
"2060144","2020",0
"2060144","2021",1
"2060144","2022",1
"2060144","2023",1
"2060145","2017",0
"2060145","2018",1
"2060145","2019",1
"2060145","2020",0
"2060145","2021",0
"2060145","2022",0
"2060145","2023",0
"2060147","2017",0
"2060147","2018",7
"2060147","2019",3
"2060147","2020",1
"2060147","2021",0
"2060147","2022",0
"2060147","2023",0
"2060175","2017",0
"2060175","2018",1
"2060175","2019",1
"2060175","2020",1
"2060175","2021",1
"2060175","2022",0
"2060175","2023",1
"2060186","2017",1
"2060186","2018",1
"2060186","2019",1
"2060186","2020",0
"2060186","2021",0
"2060186","2022",0
"2060186","2023",0
"2060200","2017",0
"2060200","2018",1
"2060200","2019",0
"2060200","2020",0
"2060200","2021",0
"2060200","2022",0
"2060200","2023",0
"2060216","2017",0
"2060216","2018",1
"2060216","2019",1
"2060216","2020",0
"2060216","2021",0
"2060216","2022",0
"2060216","2023",0
"2060225","2017",0
"2060225","2018",1
"2060225","2019",1
"2060225","2020",0
"2060225","2021",1
"2060225","2022",0
"2060225","2023",0
"2060250","2017",1
"2060250","2018",1
"2060250","2019",1
"2060250","2020",0
"2060250","2021",0
"2060250","2022",0
"2060250","2023",0
"2060255","2017",0
"2060255","2018",1
"2060255","2019",0
"2060255","2020",0
"2060255","2021",0
"2060255","2022",0
"2060255","2023",0
"2060300","2017",0
"2060300","2018",1
"2060300","2019",1
"2060300","2020",0
"2060300","2021",1
"2060300","2022",1
"2060300","2023",0
"2060309","2017",0
"2060309","2018",2
"2060309","2019",2
"2060309","2020",2
"2060309","2021",2
"2060309","2022",3
"2060309","2023",4
"2060311","2017",0
"2060311","2018",0
"2060311","2019",1
"2060311","2020",0
"2060311","2021",0
"2060311","2022",0
"2060311","2023",0
"2060334","2017",0
"2060334","2018",1
"2060334","2019",1
"2060334","2020",1
"2060334","2021",0
"2060334","2022",0
"2060334","2023",1
"2060345","2017",1
"2060345","2018",1
"2060345","2019",0
"2060345","2020",0
"2060345","2021",0
"2060345","2022",0
"2060345","2023",0
"2060401","2017",0
"2060401","2018",0
"2060401","2019",1
"2060401","2020",1
"2060401","2021",1
"2060401","2022",0
"2060401","2023",0
"2060411","2017",0
"2060411","2018",1
"2060411","2019",0
"2060411","2020",0
"2060411","2021",0
"2060411","2022",0
"2060411","2023",0
"2060420","2017",1
"2060420","2018",1
"2060420","2019",1
"2060420","2020",1
"2060420","2021",1
"2060420","2022",0
"2060420","2023",2
"2060421","2017",1
"2060421","2018",0
"2060421","2019",0
"2060421","2020",0
"2060421","2021",0
"2060421","2022",0
"2060421","2023",0
"2060450","2017",0
"2060450","2018",1
"2060450","2019",1
"2060450","2020",1
"2060450","2021",1
"2060450","2022",1
"2060450","2023",1
"2060489","2017",0
"2060489","2018",1
"2060489","2019",0
"2060489","2020",0
"2060489","2021",0
"2060489","2022",0
"2060489","2023",0
"2060490","2017",0
"2060490","2018",1
"2060490","2019",1
"2060490","2020",1
"2060490","2021",1
"2060490","2022",1
"2060490","2023",1
"2060509","2017",0
"2060509","2018",1
"2060509","2019",0
"2060509","2020",1
"2060509","2021",0
"2060509","2022",0
"2060509","2023",1
"2060525","2017",1
"2060525","2018",1
"2060525","2019",1
"2060525","2020",0
"2060525","2021",0
"2060525","2022",0
"2060525","2023",0
"2060529","2017",0
"2060529","2018",1
"2060529","2019",0
"2060529","2020",1
"2060529","2021",0
"2060529","2022",0
"2060529","2023",0
"2060530","2017",0
"2060530","2018",1
"2060530","2019",0
"2060530","2020",0
"2060530","2021",0
"2060530","2022",0
"2060530","2023",0
"2060560","2017",0
"2060560","2018",1
"2060560","2019",1
"2060560","2020",1
"2060560","2021",0
"2060560","2022",1
"2060560","2023",0
"2060585","2017",0
"2060585","2018",1
"2060585","2019",0
"2060585","2020",0
"2060585","2021",0
"2060585","2022",0
"2060585","2023",0
"2060605","2017",0
"2060605","2018",0
"2060605","2019",0
"2060605","2020",0
"2060605","2021",0
"2060605","2022",0
"2060605","2023",2
"2060617","2017",0
"2060617","2018",1
"2060617","2019",1
"2060617","2020",1
"2060617","2021",1
"2060617","2022",1
"2060617","2023",2
"2060637","2017",0
"2060637","2018",1
"2060637","2019",0
"2060637","2020",0
"2060637","2021",0
"2060637","2022",0
"2060637","2023",0
"2060662","2017",1
"2060662","2018",1
"2060662","2019",0
"2060662","2020",0
"2060662","2021",0
"2060662","2022",0
"2060662","2023",0
"2060670","2017",0
"2060670","2018",1
"2060670","2019",0
"2060670","2020",1
"2060670","2021",0
"2060670","2022",0
"2060670","2023",0
"2060680","2017",0
"2060680","2018",1
"2060680","2019",1
"2060680","2020",1
"2060680","2021",1
"2060680","2022",1
"2060680","2023",1
"2060690","2017",1
"2060690","2018",1
"2060690","2019",1
"2060690","2020",0
"2060690","2021",1
"2060690","2022",0
"2060690","2023",1
"2060695","2017",0
"2060695","2018",1
"2060695","2019",1
"2060695","2020",0
"2060695","2021",0
"2060695","2022",0
"2060695","2023",0
"2060698","2017",0
"2060698","2018",1
"2060698","2019",1
"2060698","2020",0
"2060698","2021",0
"2060698","2022",0
"2060698","2023",0
"2060731","2017",1
"2060731","2018",0
"2060731","2019",0
"2060731","2020",1
"2060731","2021",1
"2060731","2022",0
"2060731","2023",0
"2060740","2017",1
"2060740","2018",1
"2060740","2019",1
"2060740","2020",1
"2060740","2021",1
"2060740","2022",0
"2060740","2023",0
"2060760","2017",0
"2060760","2018",1
"2060760","2019",1
"2060760","2020",0
"2060760","2021",0
"2060760","2022",0
"2060760","2023",0
"2060762","2017",0
"2060762","2018",1
"2060762","2019",0
"2060762","2020",0
"2060762","2021",2
"2060762","2022",0
"2060762","2023",1
"2060781","2017",1
"2060781","2018",1
"2060781","2019",1
"2060781","2020",0
"2060781","2021",1
"2060781","2022",0
"2060781","2023",0
"2060790","2017",0
"2060790","2018",0
"2060790","2019",0
"2060790","2020",1
"2060790","2021",0
"2060790","2022",0
"2060790","2023",0
"2060795","2017",0
"2060795","2018",0
"2060795","2019",1
"2060795","2020",0
"2060795","2021",0
"2060795","2022",0
"2060795","2023",0
"2060802","2017",0
"2060802","2018",1
"2060802","2019",0
"2060802","2020",1
"2060802","2021",0
"2060802","2022",1
"2060802","2023",0
"2060803","2017",0
"2060803","2018",0
"2060803","2019",1
"2060803","2020",0
"2060803","2021",0
"2060803","2022",0
"2060803","2023",0
"2060813","2017",0
"2060813","2018",1
"2060813","2019",1
"2060813","2020",1
"2060813","2021",1
"2060813","2022",0
"2060813","2023",0
"2060814","2017",0
"2060814","2018",1
"2060814","2019",0
"2060814","2020",0
"2060814","2021",0
"2060814","2022",0
"2060814","2023",0
"2060816","2017",0
"2060816","2018",1
"2060816","2019",0
"2060816","2020",0
"2060816","2021",0
"2060816","2022",0
"2060816","2023",0
"2060838","2017",0
"2060838","2018",1
"2060838","2019",0
"2060838","2020",0
"2060838","2021",0
"2060838","2022",0
"2060838","2023",0
"2060844","2017",1
"2060844","2018",1
"2060844","2019",0
"2060844","2020",0
"2060844","2021",0
"2060844","2022",0
"2060844","2023",0
"2060870","2017",1
"2060870","2018",1
"2060870","2019",1
"2060870","2020",1
"2060870","2021",0
"2060870","2022",0
"2060870","2023",1
"2060875","2017",0
"2060875","2018",1
"2060875","2019",0
"2060875","2020",0
"2060875","2021",0
"2060875","2022",0
"2060875","2023",0
"2060901","2017",0
"2060901","2018",1
"2060901","2019",1
"2060901","2020",1
"2060901","2021",0
"2060901","2022",1
"2060901","2023",0
"2060910","2017",1
"2060910","2018",0
"2060910","2019",2
"2060910","2020",0
"2060910","2021",0
"2060910","2022",0
"2060910","2023",2
"2060925","2017",0
"2060925","2018",6
"2060925","2019",3
"2060925","2020",1
"2060925","2021",2
"2060925","2022",1
"2060925","2023",2
"2060944","2017",0
"2060944","2018",1
"2060944","2019",0
"2060944","2020",0
"2060944","2021",0
"2060944","2022",0
"2060944","2023",0
"2060954","2017",1
"2060954","2018",1
"2060954","2019",0
"2060954","2020",0
"2060954","2021",0
"2060954","2022",0
"2060954","2023",0
"2060962","2017",0
"2060962","2018",0
"2060962","2019",1
"2060962","2020",0
"2060962","2021",0
"2060962","2022",0
"2060962","2023",0
"2061003","2017",1
"2061003","2018",1
"2061003","2019",0
"2061003","2020",0
"2061003","2021",0
"2061003","2022",0
"2061003","2023",1
"2061007","2017",1
"2061007","2018",1
"2061007","2019",1
"2061007","2020",1
"2061007","2021",1
"2061007","2022",0
"2061007","2023",1
"2061030","2017",0
"2061030","2018",1
"2061030","2019",1
"2061030","2020",0
"2061030","2021",0
"2061030","2022",2
"2061030","2023",1
"2061050","2017",0
"2061050","2018",1
"2061050","2019",1
"2061050","2020",1
"2061050","2021",1
"2061050","2022",1
"2061050","2023",1
"2061057","2017",1
"2061057","2018",1
"2061057","2019",1
"2061057","2020",1
"2061057","2021",1
"2061057","2022",0
"2061057","2023",0
"2061070","2017",0
"2061070","2018",0
"2061070","2019",1
"2061070","2020",0
"2061070","2021",1
"2061070","2022",1
"2061070","2023",0
"2061080","2017",0
"2061080","2018",1
"2061080","2019",1
"2061080","2020",1
"2061080","2021",1
"2061080","2022",1
"2061080","2023",0
"2061125","2017",0
"2061125","2018",1
"2061125","2019",1
"2061125","2020",0
"2061125","2021",0
"2061125","2022",0
"2061125","2023",0
"2061152","2017",0
"2061152","2018",2
"2061152","2019",2
"2061152","2020",1
"2061152","2021",3
"2061152","2022",2
"2061152","2023",3
"2061230","2017",1
"2061230","2018",1
"2061230","2019",1
"2061230","2020",0
"2061230","2021",1
"2061230","2022",0
"2061230","2023",0
"2061236","2017",0
"2061236","2018",2
"2061236","2019",1
"2061236","2020",0
"2061236","2021",0
"2061236","2022",0
"2061236","2023",0
"2061275","2017",0
"2061275","2018",1
"2061275","2019",1
"2061275","2020",0
"2061275","2021",0
"2061275","2022",0
"2061275","2023",0
"2061280","2017",0
"2061280","2018",1
"2061280","2019",1
"2061280","2020",0
"2061280","2021",0
"2061280","2022",0
"2061280","2023",0
"2061285","2017",0
"2061285","2018",1
"2061285","2019",1
"2061285","2020",1
"2061285","2021",0
"2061285","2022",1
"2061285","2023",1
"2061304","2017",0
"2061304","2018",0
"2061304","2019",0
"2061304","2020",0
"2061304","2021",1
"2061304","2022",0
"2061304","2023",0
"2061324","2017",0
"2061324","2018",1
"2061324","2019",1
"2061324","2020",1
"2061324","2021",0
"2061324","2022",1
"2061324","2023",0
"2061350","2017",0
"2061350","2018",0
"2061350","2019",1
"2061350","2020",1
"2061350","2021",0
"2061350","2022",0
"2061350","2023",0
"2061351","2017",0
"2061351","2018",0
"2061351","2019",2
"2061351","2020",1
"2061351","2021",1
"2061351","2022",1
"2061351","2023",0
"2061380","2017",0
"2061380","2018",0
"2061380","2019",1
"2061380","2020",0
"2061380","2021",1
"2061380","2022",1
"2061380","2023",0
"2061385","2017",0
"2061385","2018",1
"2061385","2019",1
"2061385","2020",1
"2061385","2021",0
"2061385","2022",2
"2061385","2023",0
"2061388","2017",1
"2061388","2018",0
"2061388","2019",1
"2061388","2020",0
"2061388","2021",0
"2061388","2022",0
"2061388","2023",0
"2061413","2017",0
"2061413","2018",1
"2061413","2019",1
"2061413","2020",1
"2061413","2021",1
"2061413","2022",0
"2061413","2023",1
"2061416","2017",1
"2061416","2018",1
"2061416","2019",1
"2061416","2020",1
"2061416","2021",0
"2061416","2022",0
"2061416","2023",0
"2061417","2017",0
"2061417","2018",1
"2061417","2019",0
"2061417","2020",0
"2061417","2021",0
"2061417","2022",0
"2061417","2023",0
"2061450","2017",0
"2061450","2018",1
"2061450","2019",1
"2061450","2020",0
"2061450","2021",0
"2061450","2022",0
"2061450","2023",0
"2061451","2017",0
"2061451","2018",1
